unix,open,high,low,close,Volume USD
1695711600,26279,26286,26253,26264,324676.1978
1695715200,26265,26278,26250,26268,198991.1018
1695718800,26268,26319,26226,26265,1191602.169
1695722400,26267,26273,26221,26241,537923.0912
1695726000,26240,26275,26188,26266,1572656.423
1695729600,26266,26296,26193,26207,2261280.807
1695733200,26197,26244,26143,26170,2411885.257
1695736800,26178,26202,26108,26185,1819459.642
1695740400,26189,26189,26085,26116,1367542.283
1695744000,26116,26278,26105,26209,993687.9932
1695747600,26210,26255,26140,26164,669178.258
1695751200,26163,26193,26130,26173,1140590.457
1695754800,26173,26263,26160,26240,484940.6714
1695758400,26232,26269,26129,26154,2107732.101
1695762000,26154,26181,26093,26151,1691035.99
1695765600,26151,26197,26140,26146,265467.4926
1695769200,26146,26226,26140,26208,193286.7068
1695772800,26203,26244,26195,26244,1092512.571
1695776400,26244,26250,26194,26247,447477.4596
1695780000,26250,26261,26209,26214,289832.0987
1695783600,26214,26272,26214,26266,613080.6802
1695787200,26271,26273,26232,26235,81091.5405
1695790800,26238,26249,26221,26241,78562.66067
1695794400,26246,26258,26223,26246,144612.4674
1695798000,26243,26252,26224,26232,169196.699
1695801600,26226,26248,26210,26245,125826.7447
1695805200,26246,26376,26236,26376,2775467.718
1695808800,26378,26465,26347,26427,4098780.444
1695812400,26425,26817,26425,26749,8881458.281
1695816000,26759,26823,26673,26702,3808934.238
1695819600,26712,26791,26554,26610,3261666.205
1695823200,26609,26615,26156,26178,4931231.252
1695826800,26171,26304,26155,26277,1525474.77
1695830400,26280,26291,26206,26221,990078.5586
1695834000,26214,26253,26143,26204,717019.7478
1695837600,26193,26268,26095,26233,853480.1691
1695841200,26231,26276,26230,26241,438773.7305
1695844800,26239,26272,26208,26238,1486434.027
1695848400,26242,26278,26229,26261,3785461.106
1695852000,26264,26329,26264,26322,3891612.557
1695855600,26322,26375,26284,26361,4290435.161
1695859200,26361,26537,26344,26429,6088244.797
1695862800,26422,26439,26341,26430,1260006.164
1695866400,26427,26503,26347,26364,2885531.001
1695870000,26368,26373,26327,26360,4374816.76
1695873600,26361,26441,26325,26426,4201754.013
1695877200,26425,26462,26391,26428,3796174.488
1695880800,26430,26455,26389,26451,332513.4816
1695884400,26449,26479,26416,26434,364110.7146
1695888000,26440,26447,26382,26388,762867.7133
1695891600,26384,26423,26373,26410,277407.363
1695895200,26410,26584,26397,26537,2460126.712
1695898800,26537,26564,26424,26454,974817.3679
1695902400,26455,26548,26450,26458,2334418.282
1695906000,26459,26560,26446,26560,1089458.04
1695909600,26560,26901,26540,26788,4371183.298
1695913200,26814,27038,26782,27006,8796830.174
1695916800,27027,27297,27027,27060,8294582.207
1695920400,27081,27197,27068,27159,5568518.352
1695924000,27158,27238,26892,26971,5110373.804
1695927600,26974,27160,26922,27103,5071095.972
1695931200,27094,27170,27049,27098,2802186.622
1695934800,27092,27105,26917,27019,2132849.424
1695938400,27019,27055,26954,27016,351597.4832
1695942000,27016,27073,27002,27026,284734.0424
1695945600,27029,27124,26987,27070,1167117.31
1695949200,27070,27112,27004,27059,613307.9411
1695952800,27048,27092,26875,26902,1565889.95
1695956400,26893,26964,26885,26961,138047.4994
1695960000,26960,26977,26901,26972,156757.4016
1695963600,26974,26987,26952,26978,368717.9412
1695967200,26978,27072,26952,27072,1855255.356
1695970800,27071,27235,27037,27179,2733219.082
1695974400,27175,27175,26997,27000,2250187.562
1695978000,27007,27086,26971,27035,574117.1668
1695981600,27036,27065,27011,27034,201052.2067
1695985200,27033,27067,26965,26968,370127.1222
1695988800,26970,27007,26900,26996,1407331.029
1695992400,26990,27043,26891,26891,2278889.782
1695996000,26892,27091,26682,26903,11581450.18
1695999600,26903,26934,26794,26878,619409.7048
1696003200,26887,26904,26808,26867,429202.8728
1696006800,26871,26886,26826,26841,1227264.01
1696010400,26841,26940,26755,26920,3093450.964
1696014000,26930,26955,26892,26918,1545997.296
1696017600,26920,26973,26871,26907,3747050.351
1696021200,26910,26919,26871,26875,882188.1043
1696024800,26875,26915,26862,26886,1577724.621
1696028400,26889,26929,26874,26911,1021896.429
1696032000,26910,26955,26889,26938,1247374.778
1696035600,26938,26942,26901,26901,247983.7138
1696039200,26899,26921,26884,26914,83110.29016
1696042800,26911,26935,26896,26924,774634.5209
1696046400,26924,26946,26916,26927,687720.1864
1696050000,26930,26954,26924,26935,297924.8384
1696053600,26934,26952,26929,26932,101723.579
1696057200,26929,26958,26926,26935,540103.7574
1696060800,26937,26943,26926,26937,96421.79611
1696064400,26939,26961,26932,26956,270049.8738
1696068000,26958,26988,26958,26981,368099.2114
1696071600,26983,26996,26936,26937,603285.6601
1696075200,26941,26957,26934,26934,183989.7166
1696078800,26933,26978,26917,26978,548462.6728
1696082400,26978,27002,26962,26998,679995.6721
1696086000,26998,27091,26986,27001,2384000.021
1696089600,26998,27093,26986,27029,2346567.459
1696093200,27027,27037,26983,27026,1076670.151
1696096800,27026,27026,26998,27011,534481.7335
1696100400,27010,27041,27000,27031,193430.1141
1696104000,27031,27082,27029,27072,511699.2985
1696107600,27072,27088,26963,27008,325425.3103
1696111200,27002,27038,26986,27019,128323.9608
1696114800,27015,27020,26964,26966,140693.8767
1696118400,26965,27002,26959,26998,90388.00513
1696122000,26999,27035,26984,27028,98645.2184
1696125600,27028,27052,27026,27030,135129.2577
1696129200,27031,27049,27018,27049,489633.2136
1696132800,27049,27049,27030,27049,40584.70343
1696136400,27049,27075,27049,27075,308256.5234
1696140000,27075,27137,27075,27137,608264.1435
1696143600,27137,27157,27109,27119,718880.2639
1696147200,27118,27157,27104,27142,681494.1421
1696150800,27148,27228,27148,27226,1983515.941
1696154400,27223,27286,27177,27214,1317270.166
1696158000,27213,27244,27177,27200,286403.7483
1696161600,27199,27205,27138,27198,533504.2875
1696165200,27198,27200,27157,27191,173630.8096
1696168800,27194,27237,27098,27126,531573.7088
1696172400,27131,27153,27112,27153,550554.4015
1696176000,27151,27156,27093,27114,814113.4256
1696179600,27119,27143,27050,27079,987239.1363
1696183200,27075,27104,27068,27101,144818.5264
1696186800,27095,27111,27082,27109,243553.3834
1696190400,27109,27147,27044,27114,1844006.217
1696194000,27115,27186,27097,27186,744339.7014
1696197600,27181,28053,27162,27984,18643015.79
1696201200,27997,28017,27866,27995,3011305.189
1696204800,27995,28051,27885,27932,2594515.544
1696208400,27935,27979,27833,27923,1095120.746
1696212000,27924,28012,27906,27993,2883276.068
1696215600,27999,28204,27962,28126,2484987.549
1696219200,28137,28159,28030,28072,1053792.142
1696222800,28075,28116,27940,27994,506251.2145
1696226400,27987,28107,27974,28100,759650.1093
1696230000,28100,28451,28100,28317,5917743.625
1696233600,28327,28492,28262,28299,3916594.026
1696237200,28297,28339,28261,28301,2874358.82
1696240800,28300,28357,28291,28320,878260.211
1696244400,28323,28379,28203,28216,4936452.823
1696248000,28212,28369,28212,28349,6165856.361
1696251600,28340,28550,28315,28550,6273185.388
1696255200,28553,28592,28216,28316,5769479.526
1696258800,28319,28423,28006,28071,5311181.488
1696262400,28023,28142,27876,28005,2496543.324
1696266000,27999,28123,27915,28062,720910.0785
1696269600,28063,28108,27677,27801,2535876.545
1696273200,27776,27975,27650,27975,3328242.724
1696276800,27956,27961,27829,27844,289405.5628
1696280400,27849,27877,27333,27487,6579731.797
1696284000,27441,27566,27376,27566,2342344.131
1696287600,27550,27627,27483,27507,742653.1388
1696291200,27509,27572,27409,27436,280994.0111
1696294800,27428,27568,27392,27561,1844951.397
1696298400,27556,27607,27520,27587,1493570.754
1696302000,27586,27636,27542,27597,337566.6116
1696305600,27605,27642,27552,27632,276822.0889
1696309200,27629,27632,27576,27576,268021.9924
1696312800,27572,27670,27565,27640,634172.731
1696316400,27640,27657,27530,27542,258299.9107
1696320000,27543,27641,27543,27600,392684.0014
1696323600,27598,27623,27552,27555,441355.7429
1696327200,27555,27638,27555,27628,191918.0421
1696330800,27634,27640,27480,27565,3428091.288
1696334400,27560,27565,27434,27470,1134607.687
1696338000,27474,27580,27395,27555,3107596.984
1696341600,27550,27550,27272,27350,3909748.478
1696345200,27339,27409,27241,27349,1771192.511
1696348800,27332,27444,27318,27384,507919.5024
1696352400,27393,27482,27382,27437,1489166.067
1696356000,27432,27441,27300,27300,1049031.191
1696359600,27296,27421,27259,27267,3119509.837
1696363200,27280,27403,27170,27398,4160429.252
1696366800,27403,27453,27367,27405,1483114.79
1696370400,27403,27415,27281,27411,2348169.272
1696374000,27410,27468,27390,27435,1863522.293
1696377600,27431,27442,27221,27315,1824750.832
1696381200,27314,27356,27262,27343,1292082.701
1696384800,27335,27500,27308,27413,1968248.53
1696388400,27422,27465,27411,27433,398937.2197
1696392000,27425,27425,27376,27404,252435.4271
1696395600,27379,27410,27357,27409,128950.8967
1696399200,27412,27418,27353,27416,442858.7412
1696402800,27425,27454,27407,27449,261300.7662
1696406400,27457,27567,27438,27520,794730.1327
1696410000,27520,27636,27510,27633,938649.6215
1696413600,27631,27640,27527,27534,316221.2588
1696417200,27528,27606,27527,27577,963152.7764
1696420800,27583,27633,27544,27577,1497627.006
1696424400,27577,27581,27418,27418,1976779.06
1696428000,27422,27460,27339,27381,2031668.837
1696431600,27378,27467,27363,27402,1840818.844
1696435200,27398,27593,27398,27519,4968867.659
1696438800,27534,27591,27507,27543,1032093.871
1696442400,27542,27627,27525,27627,1054579.572
1696446000,27627,27831,27536,27631,6124006.835
1696449600,27623,27733,27570,27660,2762426.228
1696453200,27654,27779,27650,27693,673304.1884
1696456800,27692,27776,27669,27754,309780.7053
1696460400,27761,27829,27761,27790,1244831.666
1696464000,27787,27890,27727,27816,562477.2274
1696467600,27813,27813,27701,27742,1536290.389
1696471200,27742,27749,27670,27687,644189.0832
1696474800,27687,27714,27660,27661,173698.5645
1696478400,27661,27694,27653,27690,184490.0636
1696482000,27701,27707,27647,27647,256574.0468
1696485600,27647,27669,27617,27665,2271793.839
1696489200,27660,27660,27560,27611,1462764.242
1696492800,27613,27670,27594,27654,604366.1419
1696496400,27653,27722,27639,27690,785149.4228
1696500000,27685,27744,27664,27738,678340.6451
1696503600,27745,27772,27710,27732,1159762.174
1696507200,27734,27766,27686,27733,1462258.789
1696510800,27734,28098,27730,28004,10031285.37
1696514400,28003,28125,27938,27979,6807821.764
1696518000,27978,27983,27425,27565,6485178.421
1696521600,27554,27618,27392,27450,2404029.492
1696525200,27448,27542,27369,27488,777374.6512
1696528800,27494,27545,27421,27507,1088457.804
1696532400,27504,27537,27436,27483,1441737.461
1696536000,27481,27518,27417,27478,490592.2516
1696539600,27479,27520,27457,27458,730727.7139
1696543200,27456,27479,27399,27444,333181.2595
1696546800,27445,27474,27410,27417,243756.7968
1696550400,27420,27471,27403,27461,690250.2093
1696554000,27460,27541,27460,27526,1456106.875
1696557600,27528,27590,27523,27546,593981.6955
1696561200,27554,27576,27539,27568,757406.6987
1696564800,27566,27573,27501,27531,377217.1415
1696568400,27531,27539,27484,27513,186570.0284
1696572000,27512,27528,27472,27497,315331.7076
1696575600,27497,27658,27489,27648,2612378.18
1696579200,27644,27670,27616,27629,1337110.086
1696582800,27633,27706,27601,27699,1106098.709
1696586400,27699,27801,27680,27681,1906735.663
1696590000,27685,27773,27631,27768,1765835.644
1696593600,27768,27770,27218,27249,5340203.902
1696597200,27262,27701,27185,27532,6355869.658
1696600800,27534,27709,27475,27676,2251137.411
1696604400,27682,28064,27644,27958,7575384.118
1696608000,27975,28040,27839,27891,2215952.013
1696611600,27897,28021,27809,27979,2609715.909
1696615200,27980,28010,27879,27924,424714.9982
1696618800,27909,28046,27895,27968,599076.7233
1696622400,27975,28035,27905,27998,387333.1318
1696626000,27997,28301,27942,28064,4290895.528
1696629600,28086,28146,27987,27987,1726687.485
1696633200,27989,27992,27898,27948,769477.9998
1696636800,27945,27974,27864,27937,576121.5046
1696640400,27943,27972,27893,27917,134642.8557
1696644000,27923,27935,27888,27892,111456.3695
1696647600,27889,27957,27889,27921,755535.4071
1696651200,27924,27952,27917,27933,56666.32207
1696654800,27937,27957,27906,27921,126261.1478
1696658400,27909,27932,27900,27912,416165.9179
1696662000,27918,27938,27904,27913,145527.8493
1696665600,27909,28027,27898,28024,896160.9766
1696669200,28024,28034,27957,27972,718429.6989
1696672800,27978,27981,27943,27968,211737.0157
1696676400,27962,28023,27954,27957,946986.5773
1696680000,27959,28001,27959,27977,67455.54026
1696683600,27975,27998,27923,27958,338687.706
1696687200,27951,27970,27931,27970,130020.8419
1696690800,27969,27984,27925,27959,1223541.171
1696694400,27959,27977,27948,27960,676758.2945
1696698000,27965,27977,27926,27957,494098.8388
1696701600,27954,27970,27888,27903,658836.5075
1696705200,27910,27937,27876,27882,284800.1891
1696708800,27882,27937,27882,27937,451429.7156
1696712400,27937,27970,27925,27949,300800.4087
1696716000,27960,27973,27936,27971,93130.24979
1696719600,27971,27977,27961,27971,107135.1502
1696723200,27976,27992,27968,27983,154472.0703
1696726800,27985,28034,27965,28034,489954.3012
1696730400,28034,28101,28004,28033,1639826.783
1696734000,28028,28104,28018,28088,729659.256
1696737600,28090,28095,27947,27962,1080926.704
1696741200,27951,27965,27909,27957,363738.3789
1696744800,27957,27970,27911,27916,771068.6472
1696748400,27913,27941,27905,27922,124121.0836
1696752000,27914,27947,27896,27932,453719.8038
1696755600,27933,27950,27867,27898,676872.2042
1696759200,27891,27915,27804,27837,687500.841
1696762800,27830,27872,27826,27827,102342.1323
1696766400,27822,27888,27821,27830,161561.4971
1696770000,27826,28008,27715,27929,2633593.353
1696773600,27944,27983,27891,27953,82109.62718
1696777200,27950,27977,27896,27909,103615.933
1696780800,27912,27959,27888,27931,139204.0196
1696784400,27934,27968,27891,27899,95553.17749
1696788000,27891,27893,27826,27893,1227235.885
1696791600,27896,27928,27893,27913,713263.3339
1696795200,27911,27940,27883,27923,274710.453
1696798800,27922,27993,27911,27927,573099.6613
1696802400,27932,27953,27819,27931,2149391.647
1696806000,27940,27955,27910,27933,211646.5924
1696809600,27930,27935,27824,27850,1160926.022
1696813200,27836,27996,27816,27964,1527281.976
1696816800,27991,27994,27935,27954,611465.4983
1696820400,27953,27966,27927,27930,305767.6279
1696824000,27930,27958,27930,27947,103106.1814
1696827600,27942,27947,27876,27877,793478.225
1696831200,27877,27928,27870,27918,113637.3602
1696834800,27912,27922,27829,27829,621561.5961
1696838400,27826,27844,27732,27761,1665113.768
1696842000,27750,27808,27481,27551,3869727.209
1696845600,27542,27610,27484,27538,1958633.699
1696849200,27536,27536,27423,27493,2412380.182
1696852800,27477,27550,27400,27451,4379989.207
1696856400,27438,27532,27389,27532,1642606.082
1696860000,27521,27580,27470,27497,358726.8178
1696863600,27503,27550,27442,27450,632831.3683
1696867200,27449,27548,27280,27403,2181297.66
1696870800,27401,27590,27364,27590,2929876.992
1696874400,27593,27749,27574,27574,1648241.856
1696878000,27574,27648,27550,27616,1418275.892
1696881600,27611,27656,27568,27577,216487.9597
1696885200,27577,27647,27568,27633,479344.5729
1696888800,27629,27648,27588,27599,1520944.299
1696892400,27594,27627,27579,27594,198286.995
1696896000,27598,27636,27557,27569,1382499.973
1696899600,27563,27615,27507,27609,2190443.709
1696903200,27612,27704,27583,27687,1097321.543
1696906800,27691,27691,27637,27642,225725.3404
1696910400,27631,27639,27597,27609,874128.4063
1696914000,27610,27620,27587,27612,464289.6477
1696917600,27617,27663,27617,27663,314701.5758
1696921200,27663,27706,27650,27658,922192.3919
1696924800,27657,27733,27653,27679,696786.0057
1696928400,27685,27685,27650,27668,636616.8296
1696932000,27668,27683,27615,27615,372329.2979
1696935600,27618,27618,27507,27518,1328243.939
1696939200,27516,27536,27409,27429,888661.5102
1696942800,27424,27474,27349,27397,3739642.538
1696946400,27401,27622,27365,27445,6543728.803
1696950000,27439,27478,27353,27413,2921844.417
1696953600,27410,27519,27348,27446,1756854.108
1696957200,27442,27466,27349,27366,2860666.265
1696960800,27365,27397,27294,27347,974508.0011
1696964400,27345,27420,27317,27404,723710.5986
1696968000,27406,27433,27330,27407,157540.6598
1696971600,27405,27471,27386,27430,867240.9903
1696975200,27430,27471,27430,27446,382585.8576
1696978800,27451,27461,27384,27395,201744.7761
1696982400,27394,27472,27387,27466,845348.1063
1696986000,27466,27474,27422,27441,136608.6796
1696989600,27441,27442,27059,27127,6217274.215
1696993200,27122,27162,27019,27023,2945404.426
1696996800,27018,27130,26978,27130,2246008.739
1697000400,27123,27143,27068,27118,386638.1926
1697004000,27121,27121,27067,27068,289114.3455
1697007600,27074,27104,27025,27029,851588.1536
1697011200,27023,27113,27017,27108,559290.8697
1697014800,27107,27284,27091,27284,2678544.216
1697018400,27284,27328,27221,27280,718209.7105
1697022000,27280,27290,27183,27198,1236903.115
1697025600,27199,27264,27049,27162,3686997.16
1697029200,27171,27183,27078,27147,2835685.159
1697032800,27147,27162,27038,27084,3059538.118
1697036400,27092,27098,26746,26782,5868748.12
1697040000,26767,26786,26627,26669,4421586.283
1697043600,26672,26707,26533,26628,6842059.171
1697047200,26618,26693,26578,26679,1721071.817
1697050800,26676,26785,26665,26753,4393271.9
1697054400,26755,26776,26681,26715,1056358.662
1697058000,26714,26750,26670,26722,645806.2013
1697061600,26719,26791,26713,26780,612201.1748
1697065200,26781,26874,26741,26874,770158.2653
1697068800,26870,26877,26797,26798,676504.7388
1697072400,26797,26801,26734,26773,826059.9204
1697076000,26771,26933,26752,26899,1184981.394
1697079600,26906,26911,26826,26845,781323.2541
1697083200,26841,26845,26811,26816,999134.7209
1697086800,26817,26869,26781,26869,872376.7467
1697090400,26870,26910,26835,26868,451109.2948
1697094000,26868,26870,26804,26805,760755.9031
1697097600,26808,26812,26772,26796,448425.5256
1697101200,26794,26817,26666,26733,3047795.765
1697104800,26736,26774,26726,26753,418708.4279
1697108400,26753,26852,26719,26831,744346.1807
1697112000,26829,26849,26753,26823,2099735.984
1697115600,26815,26854,26681,26757,2329150.324
1697119200,26749,26765,26631,26694,1807138.789
1697122800,26690,26720,26618,26665,1569594.34
1697126400,26666,26785,26567,26668,4878622.165
1697130000,26667,26683,26545,26625,1229417.009
1697133600,26613,26718,26590,26646,436865.0539
1697137200,26646,26732,26617,26705,616441.3125
1697140800,26704,26746,26698,26737,1675656.05
1697144400,26743,26752,26704,26748,1177875.717
1697148000,26751,26762,26727,26751,200081.2197
1697151600,26745,26762,26703,26756,187496.9411
1697155200,26744,26849,26744,26825,1755936.199
1697158800,26823,26862,26784,26784,390385.4169
1697162400,26789,26801,26778,26801,1069774.289
1697166000,26800,26825,26765,26777,1204412.893
1697169600,26778,26800,26771,26799,159596.5113
1697173200,26799,26813,26774,26813,701512.0924
1697176800,26812,26845,26793,26800,829962.2063
1697180400,26805,26923,26805,26867,1374959.7
1697184000,26871,26890,26788,26788,1039654.197
1697187600,26803,26818,26733,26733,572047.5173
1697191200,26733,26780,26733,26766,140332.3805
1697194800,26771,26841,26771,26810,1786738.444
1697198400,26815,26932,26756,26920,2480289.899
1697202000,26927,26952,26830,26853,2422288.332
1697205600,26848,26850,26733,26750,1008146.699
1697209200,26749,26774,26675,26701,863469.8989
1697212800,26695,26791,26690,26787,1480988.171
1697216400,26789,26791,26675,26758,1697002.231
1697220000,26759,26777,26727,26741,628469.316
1697223600,26736,26771,26717,26771,888921.8369
1697227200,26770,27065,26739,26975,3468449.652
1697230800,26978,27108,26847,27016,5641257.304
1697234400,27016,27071,26766,26835,2738093.782
1697238000,26834,26867,26771,26867,366206.8848
1697241600,26867,26898,26857,26895,334663.1285
1697245200,26898,26926,26845,26917,205740.1554
1697248800,26917,26933,26893,26903,103945.1563
1697252400,26902,26981,26902,26934,1603147.615
1697256000,26938,26938,26902,26908,141039.3223
1697259600,26912,26943,26891,26892,722973.7299
1697263200,26892,26902,26858,26863,682366.3262
1697266800,26862,26873,26846,26869,123161.2627
1697270400,26872,26886,26840,26869,1020971.029
1697274000,26875,26887,26870,26880,142131.4966
1697277600,26882,26901,26862,26881,87247.41843
1697281200,26881,26881,26852,26868,177574.3332
1697284800,26868,26891,26849,26891,1059301.185
1697288400,26891,26910,26884,26910,320513.7759
1697292000,26910,26910,26874,26887,504885.9509
1697295600,26887,26942,26882,26942,939237.6097
1697299200,26941,26946,26907,26930,474349.7255
1697302800,26927,26934,26889,26892,338734.727
1697306400,26887,26893,26871,26876,239261.8251
1697310000,26875,26883,26855,26869,168861.9887
1697313600,26862,26866,26829,26850,274889.1017
1697317200,26850,26881,26800,26822,1329436.509
1697320800,26822,26852,26822,26852,178882.4705
1697324400,26852,26868,26851,26855,166265.3243
1697328000,26858,26860,26821,26853,453269.9165
1697331600,26856,26904,26849,26894,585544.4516
1697335200,26896,26904,26871,26884,69796.89274
1697338800,26890,26904,26879,26883,63316.0094
1697342400,26880,26893,26871,26888,65227.88878
1697346000,26890,26890,26878,26885,57309.39089
1697349600,26884,26884,26875,26882,240534.8074
1697353200,26881,26886,26874,26886,79860.95324
1697356800,26888,26907,26886,26907,222260.2483
1697360400,26906,26920,26900,26900,212345.5622
1697364000,26901,26902,26897,26897,142849.4358
1697367600,26898,26898,26858,26859,564167.375
1697371200,26858,26858,26829,26842,313794.1648
1697374800,26842,26958,26814,26865,2085870.562
1697378400,26863,26916,26862,26878,675945.2505
1697382000,26879,26919,26859,26901,939784.5487
1697385600,26901,26926,26897,26926,191721.7697
1697389200,26926,27014,26923,26984,1467791.272
1697392800,26983,27056,26962,27055,747466.2683
1697396400,27055,27077,26991,27044,1012287.221
1697400000,27045,27234,27012,27205,2191509.514
1697403600,27215,27223,27093,27187,1972000.781
1697407200,27190,27299,27086,27113,4160823.219
1697410800,27104,27174,27053,27174,1988114.111
1697414400,27161,27199,27123,27137,926671.0565
1697418000,27159,27277,27151,27198,1531083.492
1697421600,27206,27286,27185,27197,243984.1192
1697425200,27203,27246,27168,27246,131641.8393
1697428800,27248,27278,27204,27259,365274.2734
1697432400,27259,27975,27259,27925,11079352.86
1697436000,27926,27961,27791,27827,3912275.792
1697439600,27816,27932,27794,27855,3850969.504
1697443200,27869,27915,27819,27820,2407339.664
1697446800,27819,27820,27660,27779,3207649.134
1697450400,27781,27798,27705,27780,2843082.662
1697454000,27779,27786,27687,27756,845201.6376
1697457600,27753,27900,27716,27900,3178253.528
1697461200,27900,29900,27742,28013,69394300.57
1697464800,28007,28383,27900,28192,11216304.07
1697468400,28206,28236,28049,28075,2974300.88
1697472000,28073,28190,28073,28099,1166741.114
1697475600,28098,28251,28098,28241,2633568.104
1697479200,28248,28601,28248,28575,2460164.695
1697482800,28579,28821,28398,28482,5558479.404
1697486400,28478,28647,28346,28410,555899.1212
1697490000,28416,28466,28260,28439,1892365.17
1697493600,28454,28576,28396,28527,849961.874
1697497200,28525,28562,28456,28518,870366.9833
1697500800,28520,28565,28257,28297,4990615.54
1697504400,28293,28422,28287,28372,970843.2642
1697508000,28367,28415,28315,28388,259654.0433
1697511600,28386,28392,28265,28283,904613.5843
1697515200,28277,28277,28081,28200,1728666.218
1697518800,28201,28241,28163,28236,648520.613
1697522400,28233,28264,28136,28252,3584948.415
1697526000,28244,28474,28227,28426,1856509.862
1697529600,28430,28526,28372,28447,2385399.023
1697533200,28466,28485,28384,28460,1763764.378
1697536800,28462,28612,28427,28522,3322959.838
1697540400,28523,28544,28434,28437,1282912.748
1697544000,28437,28489,28213,28223,4843243.849
1697547600,28222,28413,28156,28311,6730933.847
1697551200,28309,28516,28297,28485,2787625.255
1697554800,28483,28598,28455,28487,2011156.391
1697558400,28481,28619,28450,28608,3670651.734
1697562000,28601,28627,28387,28446,2139773.3
1697565600,28446,28508,28335,28378,1182263.709
1697569200,28371,28529,28371,28529,595192.8533
1697572800,28531,28546,28460,28460,976967.2297
1697576400,28456,28564,28429,28501,1395048.731
1697580000,28496,28498,28390,28426,2676771.547
1697583600,28436,28461,28401,28408,225411.1643
1697587200,28408,28447,28342,28392,2189776.752
1697590800,28392,28435,28344,28375,709842.8779
1697594400,28374,28513,28374,28491,1726051.78
1697598000,28495,28523,28465,28522,926580.3147
1697601600,28523,28984,28462,28735,6311897.21
1697605200,28748,28856,28657,28702,4351312.933
1697608800,28690,28749,28643,28690,438881.5169
1697612400,28681,28682,28502,28513,1998226.846
1697616000,28503,28575,28487,28570,322514.2643
1697619600,28574,28613,28247,28273,2438395.145
1697623200,28283,28423,28283,28390,1845087.33
1697626800,28386,28423,28347,28363,270131.5687
1697630400,28358,28430,28297,28344,751800.6867
1697634000,28327,28403,28280,28355,1511063.993
1697637600,28338,28370,28156,28200,3605259.345
1697641200,28199,28293,28174,28259,594887.408
1697644800,28258,28403,28242,28360,3581634.58
1697648400,28357,28433,28337,28341,473012.8377
1697652000,28336,28380,28294,28308,186288.8128
1697655600,28304,28350,28257,28259,1486953.378
1697659200,28258,28312,28200,28262,1166092.082
1697662800,28255,28296,28227,28278,1064642.912
1697666400,28266,28355,28257,28355,1772613.492
1697670000,28355,28380,28313,28328,477548.0791
1697673600,28327,28400,28304,28394,278281.1289
1697677200,28391,28425,28138,28249,2678246.278
1697680800,28241,28273,28177,28215,1152854.428
1697684400,28218,28272,28208,28250,245335.4611
1697688000,28266,28291,28237,28290,379338.4996
1697691600,28290,28353,28277,28317,845616.566
1697695200,28320,28333,28283,28289,168828.5738
1697698800,28296,28342,28254,28341,1202584.84
1697702400,28340,28379,28318,28337,724512.7304
1697706000,28325,28417,28301,28411,1322193.924
1697709600,28416,28516,28393,28486,3157176.458
1697713200,28494,28502,28420,28455,734945.1873
1697716800,28462,28574,28436,28504,4357462.519
1697720400,28488,28588,28445,28491,3642844.706
1697724000,28492,28767,28462,28699,5349378.477
1697727600,28700,28829,28592,28700,1572562.426
1697731200,28691,28916,28626,28636,4306879.58
1697734800,28637,28707,28481,28565,3376280.465
1697738400,28566,28708,28535,28661,972957.7528
1697742000,28662,28780,28662,28780,2374936.804
1697745600,28780,28881,28709,28725,3683001.212
1697749200,28714,28750,28620,28620,748779.9613
1697752800,28620,28716,28614,28668,523645.4684
1697756400,28663,28737,28649,28733,359671.42
1697760000,28734,28792,28648,28659,1031615.732
1697763600,28659,28675,28595,28675,1541690.545
1697767200,28674,29117,28655,28987,5639037.492
1697770800,28999,29412,28940,29258,6372144.684
1697774400,29265,29363,29193,29331,2846433.613
1697778000,29346,29356,29146,29240,4079719.377
1697781600,29240,29300,29199,29300,613231.955
1697785200,29301,29417,29247,29256,6543919.793
1697788800,29264,29857,29257,29747,8552159.924
1697792400,29753,29846,29676,29818,4337676.404
1697796000,29820,30233,29789,29885,8864988.013
1697799600,29871,30054,29821,29863,4066531.198
1697803200,29871,29936,29412,29536,6852087.287
1697806800,29541,29680,29484,29680,2461042.583
1697810400,29671,29739,29451,29615,3954928.754
1697814000,29610,29617,29506,29567,797098.2769
1697817600,29560,29600,29465,29505,511711.7439
1697821200,29491,29536,29341,29531,2744514.8
1697824800,29526,29566,29482,29501,919225.8428
1697828400,29500,29588,29419,29581,3107011.833
1697832000,29578,29659,29527,29604,1597509.863
1697835600,29600,29661,29593,29628,249237.3801
1697839200,29633,29685,29609,29682,539851.6824
1697842800,29673,29788,29673,29688,3559543.71
1697846400,29682,29716,29612,29648,466877.7139
1697850000,29648,29655,29537,29553,719775.2665
1697853600,29533,29553,29486,29503,470707.6227
1697857200,29502,29632,29483,29616,1053485.4
1697860800,29619,29635,29567,29569,116656.4379
1697864400,29571,29594,29556,29592,75953.96602
1697868000,29592,29732,29592,29722,704865.265
1697871600,29715,29735,29672,29713,575033.3874
1697875200,29710,29730,29674,29682,157827.7392
1697878800,29672,29863,29654,29852,1151257.335
1697882400,29851,29877,29771,29784,866276.9225
1697886000,29783,29863,29773,29807,184581.7078
1697889600,29812,29835,29760,29782,529767.5053
1697893200,29781,29799,29699,29787,1128076.9
1697896800,29792,29914,29769,29894,986663.0476
